TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,ER30001,ER30002,ER33801,ER33802,ER33803,TA050001,TA050042,TA050043,TA050127,TA050371,TA050394,TA050595,TA050631,TA050678,TA050712,TA050715,TA050716,TA050769,TA050777,TA050785,TA050793,TA050798,TA050809,TA050817,TA050825,ER33901,ER33902,ER33903,TA070001,TA070042,TA070043,TA070127,TA070344,TA070368,TA070570,TA070602,TA070649,TA070683,TA070686,TA070687,TA070740,TA070748,TA070756,TA070764,TA070769,TA070777,TA070785,TA070793,ER34001,ER34002,ER34003,TA090001,TA090043,TA090044,TA090136,TA090361,TA090385,TA090612,TA090655,TA090705,TA090739,TA090742,TA090743,TA090799,TA090807,TA090815,TA090823,TA090828,TA090836,TA090844,TA090852,ER34101,ER34102,ER34103,TA110001,TA110044,TA110045,TA110137,TA110351,TA110462,TA110699,TA110743,TA110793,TA110829,TA110832,TA110833,TA110915,TA110923,TA110931,TA110939,TA110944,TA110952,TA110960,TA110968,ER34201,ER34202,ER34203,TA130001,TA130043,TA130044,TA130136,TA130350,TA130482,TA130719,TA130763,TA130813,TA130852,TA130855,TA130856,TA130861,TA130948,TA130956,TA130961,TA130964,TA130969,TA130972,TA130977,TA130982,TA130985,TA130990,TA130993,TA130998,TA131001,ER34301,ER34302,ER34303,TA150001,TA150043,TA150044,TA150128,TA150352,TA150491,TA150731,TA150776,TA150826,TA150869,TA150872,TA150873,TA150970,TA150978,TA150986,TA150994,TA150999,TA151007,TA151015,TA151023,ER34501,ER34502,ER34503,TA170001,TA170058,TA170059,TA170183,TA170389,TA170416,TA170790,TA170866,TA170909,TA170912,TA170913,TA171295,TA171827,TA171835,TA171840,TA171853,TA171861,TA171869,TA171877,TA171885
1,,,,,,1,,18,41,5937,3,30,,,,,,,,,,,,,,,,,,,,,7955,4,35,,,,,,,,,,,,,,,,,,,,,5016,4,33,,,,,,,,,,,,,,,,,,,,,2916,4,33,,,,,,,,,,,,,,,,,,,,,7557,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,5223,1,10,2,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9570,3,30,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,18,42,1321,5,30,,,,,,,,,,,,,,,,,,,,,940,5,30,,,,,,,,,,,,,,,,,,,,,3582,5,30,,,,,,,,,,,,,,,,,,,,,395,4,30,,,,,,,,,,,,,,,,,,,,,5977,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,879,4,30,,,,,,,,,,,,,,,,,,,,,4401,4,30,2,2,96,1,5,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0
1,,,,,,,1,18,45,5937,4,30,,,,,,,,,,,,,,,,,,,,,7955,5,35,,,,,,,,,,,,,,,,,,,,,5016,5,33,,,,,,,,,,,,,,,,,,,,,2916,5,33,,,,,,,,,,,,,,,,,,,,,7557,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,4651,3,33,,,,,,,,,,,,,,,,,,,,,8610,2,30,2,1,96,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
3,,,,,1,1,1,18,189,1057,3,30,,,,,,,,,,,,,,,,,,,,,293,3,30,,,,,,,,,,,,,,,,,,,,,3155,3,30,,,,,,,,,,,,,,,,,,,,,365,3,30,,,,,,,,,,,,,,,,,,,,,3172,3,30,2,1,96,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,51,30,2,3,1,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3818,51,30,2,3,10,7,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,1,1,1,1,1,,22,30,4407,2,30,,,,,,,,,,,,,,,,,,,,,2585,2,30,4,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,907,2,30,3,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,2,30,2,1,1,1,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1231,2,30,2,1,96,1,5,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,669,2,30,2,1,96,1,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,470,2,30,,,,,,,,,,,,,,,,,,,,
5,,,1,1,1,1,1,22,31,3752,2,30,,,,,,,,,,,,,,,,,,,,,2831,2,30,,,,,,,,,,,,,,,,,,,,,962,51,30,3,3,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,841,51,30,2,1,2,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,759,51,30,2,1,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5337,3,30,2,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,30,2,1,1,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
4,,,,1,1,1,1,22,176,3548,3,30,,,,,,,,,,,,,,,,,,,,,5288,2,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,5984,2,30,2,3,1,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,1,10,2,2,2,1,5,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1342,1,10,2,9,2,1,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,283,1,10,2,1,2,1,5,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0
3,,,,,1,1,1,39,31,1269,3,30,,,,,,,,,,,,,,,,,,,,,1214,3,30,,,,,,,,,,,,,,,,,,,,,2941,3,30,,,,,,,,,,,,,,,,,,,,,863,3,30,,,,,,,,,,,,,,,,,,,,,4968,3,30,2,1,96,7,5,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,51,30,2,3,96,1,5,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,3059,51,30,2,2,1,1,5,0,3,0,5,5,5,1,7,0,0,0,0,0,0,0
3,,,1,1,1,,,40,35,6203,6,40,,,,,,,,,,,,,,,,,,,,,3462,1,10,,,,,,,,,,,,,,,,,,,,,6236,1,10,3,2,96,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750,1,10,2,6,96,6,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2896,1,10,2,2,96,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8954,1,10,,,,,,,,,,,,,,,,,,,,,8096,1,10,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,40,37,7826,3,30,,,,,,,,,,,,,,,,,,,,,7660,2,30,,,,,,,,,,,,,,,,,,,,,3738,2,20,,,,,,,,,,,,,,,,,,,,,708,2,20,,,,,,,,,,,,,,,,,,,,,2106,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,6248,2,20,,,,,,,,,,,,,,,,,,,,,9260,2,20,2,2,96,1,1,5,3,0,5,5,5,5,0,0,0,0,0,0,0,0
3,,,,1,,1,1,40,38,7826,4,30,,,,,,,,,,,,,,,,,,,,,2199,3,30,,,,,,,,,,,,,,,,,,,,,1105,3,30,,,,,,,,,,,,,,,,,,,,,290,3,30,2,1,8,1,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3380,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7541,51,30,2,2,2,1,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,8029,51,30,2,2,96,3,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,1,,,40,39,7660,3,30,,,,,,,,,,,,,,,,,,,,,732,3,30,,,,,,,,,,,,,,,,,,,,,8287,3,30,,,,,,,,,,,,,,,,,,,,,3559,3,30,,,,,,,,,,,,,,,,,,,,,6418,3,30,2,1,1,7,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8259,3,30,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,41,32,1114,3,60,,,,,,,,,,,,,,,,,,,,,308,3,60,,,,,,,,,,,,,,,,,,,,,337,3,60,,,,,,,,,,,,,,,,,,,,,561,3,60,,,,,,,,,,,,,,,,,,,,,650,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4698,3,60,,,,,,,,,,,,,,,,,,,,,3858,3,60,2,97,96,7,5,0,5,0,5,5,5,1,0,0,0,0,0,0,0,0
2,,,,1,1,,,45,32,3253,3,30,,,,,,,,,,,,,,,,,,,,,751,3,30,,,,,,,,,,,,,,,,,,,,,40,3,30,,,,,,,,,,,,,,,,,,,,,2720,3,30,2,1,96,1,5,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,2753,3,30,2,2,96,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,3,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
3,,,,,1,1,1,45,33,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1285,3,30,,,,,,,,,,,,,,,,,,,,,4511,1,10,2,2,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,1,10,2,2,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8738,2,22,2,2,96,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
2,,,,,,1,1,45,34,4943,3,30,,,,,,,,,,,,,,,,,,,,,5584,3,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,3584,3,30,,,,,,,,,,,,,,,,,,,,,4255,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7404,2,20,2,6,9,6,5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8283,1,10,2,6,96,1,1,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0
4,1,1,1,1,,,,47,34,2516,3,30,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,2,20,4,6,6,1,5,99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2699,2,20,3,6,96,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3153,2,20,2,6,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,6374,2,20,,,,,,,,,,,,,,,,,,,,,5744,2,20,,,,,,,,,,,,,,,,,,,,
5,,1,1,1,1,1,,47,35,1523,3,30,,,,,,,,,,,,,,,,,,,,,3357,3,30,4,1,1,1,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,2260,3,30,3,1,96,1,5,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1206,3,30,2,1,96,1,5,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,2030,3,30,2,1,1,1,5,0,5,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,8891,1,10,2,2,96,1,5,0,5,0,0,0,0,0,50,0,0,0,0,0,0,0,4710,1,10,,,,,,,,,,,,,,,,,,,,
5,,,1,1,1,1,1,47,36,2516,4,30,,,,,,,,,,,,,,,,,,,,,1528,3,30,,,,,,,,,,,,,,,,,,,,,3510,3,30,3,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,337,3,30,2,1,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,869,3,30,2,1,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,1,10,2,5,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934,1,10,2,9,96,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,,1,1,1,1,1,47,37,5476,3,33,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8718,1,10,3,1,96,7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2860,1,10,2,2,1,1,5,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,4606,1,10,2,2,2,1,5,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1729,1,10,2,1,96,1,5,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,3782,1,10,2,6,96,1,1,5,3,0,0,0,0,5,3,0,0,0,0,0,0,0
4,,,,1,1,1,1,47,38,5476,4,33,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,5369,4,30,,,,,,,,,,,,,,,,,,,,,2137,4,30,2,1,96,7,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3521,51,30,2,2,96,7,5,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7143,51,30,2,2,1,7,5,6,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4959,51,30,2,1,1,7,5,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0
2,,,,,,1,1,47,39,1523,4,30,,,,,,,,,,,,,,,,,,,,,3357,4,30,,,,,,,,,,,,,,,,,,,,,2260,4,30,,,,,,,,,,,,,,,,,,,,,1206,4,30,,,,,,,,,,,,,,,,,,,,,2030,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7543,3,30,2,1,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9208,3,30,2,1,1,1,5,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0
2,,,,,,1,1,47,40,1910,3,30,,,,,,,,,,,,,,,,,,,,,2180,3,30,,,,,,,,,,,,,,,,,,,,,5381,3,30,,,,,,,,,,,,,,,,,,,,,567,3,30,,,,,,,,,,,,,,,,,,,,,2002,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,843,3,30,2,1,96,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6845,3,30,2,1,96,7,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,,,,,,,1,47,41,1523,5,30,,,,,,,,,,,,,,,,,,,,,3357,5,30,,,,,,,,,,,,,,,,,,,,,2260,5,30,,,,,,,,,,,,,,,,,,,,,1206,5,30,,,,,,,,,,,,,,,,,,,,,2030,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7543,4,30,,,,,,,,,,,,,,,,,,,,,9208,4,30,2,1,96,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,47,42,3942,3,30,,,,,,,,,,,,,,,,,,,,,3779,3,30,,,,,,,,,,,,,,,,,,,,,3506,3,30,,,,,,,,,,,,,,,,,,,,,4135,3,30,,,,,,,,,,,,,,,,,,,,,7387,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,7897,51,30,2,1,96,1,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,47,43,1910,4,30,,,,,,,,,,,,,,,,,,,,,2180,4,30,,,,,,,,,,,,,,,,,,,,,5381,4,30,,,,,,,,,,,,,,,,,,,,,567,4,30,,,,,,,,,,,,,,,,,,,,,2002,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,843,4,30,,,,,,,,,,,,,,,,,,,,,6845,4,30,2,1,96,7,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,1,1,1,1,1,,50,32,5103,3,30,,,,,,,,,,,,,,,,,,,,,181,3,30,4,1,1,7,5,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,3,30,3,3,2,7,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6025,51,30,2,3,1,7,5,6,1,0,0,0,0,0,12,0,0,0,0,0,0,0,1140,51,30,2,2,2,7,5,97,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8703,2,30,2,2,1,1,5,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,7312,1,10,,,,,,,,,,,,,,,,,,,,
5,,,1,1,1,1,1,50,33,5103,4,30,,,,,,,,,,,,,,,,,,,,,181,4,30,,,,,,,,,,,,,,,,,,,,,1911,4,30,3,1,1,7,5,97,1,0,0,0,0,0,10,0,0,0,0,0,0,0,6025,3,30,2,1,96,3,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1140,2,30,2,1,96,7,5,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1191,2,30,2,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6193,1,10,2,2,2,1,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0
4,,,,1,1,1,1,50,34,3963,3,30,,,,,,,,,,,,,,,,,,,,,514,3,30,,,,,,,,,,,,,,,,,,,,,2992,3,30,,,,,,,,,,,,,,,,,,,,,5981,3,30,2,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3227,3,30,2,1,96,1,5,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3555,3,30,2,1,2,1,1,0,1,5,0,0,0,0,40,0,0,0,0,0,0,0,5884,3,30,2,2,2,1,1,5,3,0,0,0,0,5,10,0,0,0,0,0,0,0
4,,,1,1,1,1,,51,31,116,3,30,,,,,,,,,,,,,,,,,,,,,1546,51,30,,,,,,,,,,,,,,,,,,,,,8443,1,10,3,2,2,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2839,1,10,2,8,96,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4566,51,10,2,8,8,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7034,1,10,2,2,96,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,,,,53,35,1392,3,33,5,3,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,3,33,4,2,2,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,460,51,33,3,2,2,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3293,1,10,2,2,2,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3481,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,945,2,20,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
5,1,1,1,1,1,,,53,36,1616,3,30,5,1,1,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2433,3,30,4,1,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,2,22,3,6,6,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8356,2,22,2,2,96,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7449,2,22,2,9,1,6,5,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6437,2,20,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
3,,1,1,1,,,,53,38,2748,3,30,,,,,,,,,,,,,,,,,,,,,3802,2,70,4,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4630,1,10,3,7,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1,10,2,2,96,2,5,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,7198,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,7986,1,10,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,53,39,2792,4,30,,,,,,,,,,,,,,,,,,,,,7886,3,30,,,,,,,,,,,,,,,,,,,,,2579,3,30,,,,,,,,,,,,,,,,,,,,,5829,3,30,,,,,,,,,,,,,,,,,,,,,4457,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,6280,1,10,,,,,,,,,,,,,,,,,,,,,4413,1,10,2,1,96,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,,1,1,1,1,1,53,40,2748,4,30,,,,,,,,,,,,,,,,,,,,,6218,3,30,,,,,,,,,,,,,,,,,,,,,3923,3,30,3,7,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6996,1,10,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,1,10,2,97,96,1,5,0,1,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3591,1,10,2,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7038,1,10,2,2,2,1,5,0,5,0,5,5,5,5,2,0,0,0,0,0,0,0
4,,,,1,1,1,1,53,41,5667,3,60,,,,,,,,,,,,,,,,,,,,,3656,3,60,,,,,,,,,,,,,,,,,,,,,2193,3,60,,,,,,,,,,,,,,,,,,,,,1948,51,60,2,3,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3340,51,60,2,3,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,1,10,2,2,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,1,10,2,2,96,1,5,0,3,0,0,0,0,5,2,0,0,0,0,0,0,0
3,,,,1,1,,1,53,42,954,3,35,,,,,,,,,,,,,,,,,,,,,3677,3,35,,,,,,,,,,,,,,,,,,,,,2081,3,35,,,,,,,,,,,,,,,,,,,,,1286,3,33,2,1,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3501,3,33,2,1,1,1,5,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,828,3,33,,,,,,,,,,,,,,,,,,,,,7626,3,33,2,2,1,1,1,5,5,0,5,5,5,5,10,6,0,0,0,0,0,0
1,,,,,,,1,53,43,1392,4,30,,,,,,,,,,,,,,,,,,,,,2241,4,30,,,,,,,,,,,,,,,,,,,,,460,3,30,,,,,,,,,,,,,,,,,,,,,307,3,30,,,,,,,,,,,,,,,,,,,,,1815,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,3072,3,30,,,,,,,,,,,,,,,,,,,,,4417,3,30,2,1,96,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
2,,,,,,1,1,53,205,4017,3,30,,,,,,,,,,,,,,,,,,,,,6574,3,30,,,,,,,,,,,,,,,,,,,,,7314,2,30,,,,,,,,,,,,,,,,,,,,,5768,2,30,,,,,,,,,,,,,,,,,,,,,2439,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,30,2,1,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632,2,30,2,1,96,1,5,0,5,7,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,57,32,5063,2,30,,,,,,,,,,,,,,,,,,,,,6198,3,30,,,,,,,,,,,,,,,,,,,,,2180,3,35,,,,,,,,,,,,,,,,,,,,,6496,2,22,,,,,,,,,,,,,,,,,,,,,8288,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1,10,,,,,,,,,,,,,,,,,,,,,4917,2,22,2,10,96,5,5,0,5,1,0,0,0,1,0,0,2,6,0,6,0,0
1,,,,,,,1,57,33,5618,3,60,,,,,,,,,,,,,,,,,,,,,5870,2,60,,,,,,,,,,,,,,,,,,,,,5507,3,38,,,,,,,,,,,,,,,,,,,,,5986,1,10,,,,,,,,,,,,,,,,,,,,,7024,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,597,1,10,,,,,,,,,,,,,,,,,,,,,6266,1,10,2,10,10,3,5,0,5,0,5,5,5,1,0,0,0,0,0,0,0,0
1,,,,,,,1,57,180,5618,0,0,,,,,,,,,,,,,,,,,,,,,5870,0,0,,,,,,,,,,,,,,,,,,,,,5507,4,98,,,,,,,,,,,,,,,,,,,,,5986,73,98,,,,,,,,,,,,,,,,,,,,,8318,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,8267,2,22,,,,,,,,,,,,,,,,,,,,,7132,1,10,2,2,96,1,1,5,3,0,5,5,5,5,0,0,0,0,0,0,0,0
4,,,1,1,1,,1,60,36,7945,3,30,,,,,,,,,,,,,,,,,,,,,7981,3,30,,,,,,,,,,,,,,,,,,,,,8519,3,30,3,1,96,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5844,1,10,2,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5723,1,10,2,2,2,7,1,0,5,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2995,1,10,2,2,2,7,5,0,3,0,5,5,5,5,6,0,0,0,0,0,0,0
1,,,,,,,1,60,37,7945,4,30,,,,,,,,,,,,,,,,,,,,,7981,4,30,,,,,,,,,,,,,,,,,,,,,8519,4,30,,,,,,,,,,,,,,,,,,,,,4274,3,30,,,,,,,,,,,,,,,,,,,,,7187,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8984,51,30,,,,,,,,,,,,,,,,,,,,,3156,5,30,2,1,96,1,1,5,5,0,0,0,0,1,4,0,0,0,0,0,0,0
1,,,,,,,1,60,38,7945,5,30,,,,,,,,,,,,,,,,,,,,,7981,5,30,,,,,,,,,,,,,,,,,,,,,8519,5,30,,,,,,,,,,,,,,,,,,,,,4274,4,30,,,,,,,,,,,,,,,,,,,,,7187,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8984,3,30,,,,,,,,,,,,,,,,,,,,,3156,3,30,2,1,1,7,5,0,1,5,0,0,0,5,3,0,0,0,0,0,0,0
5,,1,1,1,1,1,,61,32,3530,3,30,,,,,,,,,,,,,,,,,,,,,7031,3,30,4,3,1,1,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,4395,51,30,3,2,96,7,5,6,1,0,0,0,0,0,10,0,0,0,0,0,0,0,5470,1,10,2,2,2,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2120,2,20,2,2,97,1,5,0,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,2,20,2,6,96,1,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1547,2,20,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,61,33,3530,4,30,,,,,,,,,,,,,,,,,,,,,7031,4,30,,,,,,,,,,,,,,,,,,,,,4395,52,30,,,,,,,,,,,,,,,,,,,,,3553,51,30,,,,,,,,,,,,,,,,,,,,,5034,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,2159,3,30,,,,,,,,,,,,,,,,,,,,,1407,3,30,2,1,6,1,5,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0
4,,,,1,1,1,1,61,34,3530,5,30,,,,,,,,,,,,,,,,,,,,,7031,5,30,,,,,,,,,,,,,,,,,,,,,4395,3,30,,,,,,,,,,,,,,,,,,,,,3553,3,30,2,1,1,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5034,51,30,2,2,1,7,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159,4,30,2,1,96,1,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1576,1,10,2,6,6,1,5,0,5,0,0,0,0,5,3,0,0,0,0,0,0,0
